Label,Total_Energy_kWh,Holiday
2018/9/23-18,15.200000000000001,True
2018/9/23-19,7.5600000000000005,True
2018/9/24-6,2.41,False
2018/9/24-7,5.970000000000001,False
2018/9/24-8,11.93,False
2018/9/24-9,19.279999999999998,False
2018/9/24-10,20.62,False
2018/9/24-11,16.130000000000003,False
2018/9/24-12,10.2,False
2018/9/24-13,6.43,False
2018/9/24-14,7.6,False
2018/9/24-15,6.619999999999999,False
2018/9/19-14,5.83,False
2018/9/19-15,0.89,False
2018/9/19-16,5.92,False
2018/9/19-17,11.0,False
2018/9/13-13,22.979999999999997,False
2018/9/19-18,4.89,False
2018/9/19-19,0.56,False
2018/9/19-22,2.69,False
2018/9/19-23,4.25,False
2018/9/20-6,9.71,False
2018/9/20-7,11.92,False
2018/9/20-8,8.27,False
2018/9/20-9,5.4,False
2018/9/20-10,10.190000000000001,False
2018/9/13-14,9.370000000000001,False
2018/9/13-15,7.77,False
2018/9/13-16,10.37,False
2018/9/13-17,6.73,False
2018/9/13-18,5.29,False
2018/9/13-19,5.99,False
2018/9/13-20,5.29,False
2018/9/13-21,5.28,False
2018/9/13-22,5.28,False
2018/9/13-23,5.28,False
2018/9/14-8,1.47,False
2018/9/14-9,4.67,False
2018/9/14-10,5.03,False
2018/9/14-11,6.57,False
2018/9/14-12,16.07,False
2018/9/14-13,24.87,False
2018/9/14-14,30.72,False
2018/9/14-15,20.79,False
2018/9/14-16,6.390000000000001,False
2018/9/14-17,6.540000000000001,False
2018/9/14-18,5.09,False
2018/9/14-20,7.08,False
2018/9/30-18,2.3099999999999996,True
2018/9/30-19,5.38,True
2018/9/30-20,5.57,True
2018/9/30-21,5.57,True
2018/9/30-22,5.57,True
2018/9/30-23,5.57,True
2018/10/1-8,6.87,False
2018/10/1-9,12.040000000000001,False
2018/10/1-10,13.17,False
2018/10/1-11,14.440000000000001,False
2018/10/1-12,23.07,False
2018/10/1-13,17.61,False
2018/10/1-14,12.64,False
2018/10/1-15,5.42,False
2018/10/1-17,3.26,False
2018/10/8-17,13.44,False
2018/10/13-19,13.48,False
2018/10/13-20,12.48,False
2018/10/13-21,9.56,False
2018/10/1-18,6.470000000000001,False
2018/10/1-19,6.52,False
2018/10/1-20,6.7,False
2018/10/1-21,5.84,False
2018/10/1-22,5.84,False
2018/10/1-23,5.84,False
2018/10/2-6,3.01,False
2018/10/2-7,5.83,False
2018/10/2-8,7.45,False
2018/10/2-9,1.07,False
2018/10/6-14,31.450000000000003,False
2018/10/2-10,3.98,False
2018/10/2-11,5.31,False
2018/10/2-12,12.459999999999999,False
2018/10/2-13,6.31,False
2018/10/2-14,5.29,False
2018/10/2-15,5.23,False
2018/10/2-16,6.09,False
2018/10/2-17,11.61,False
2018/10/2-18,9.549999999999999,False
2018/10/2-19,16.009999999999998,False
2018/10/2-20,8.879999999999999,False
2018/10/2-21,6.09,False
2018/10/2-22,2.78,False
2018/10/2-23,4.87,False
2018/10/3-8,12.61,False
2018/10/3-9,21.529999999999998,False
2018/10/3-10,18.91,False
2018/10/3-11,25.09,False
2018/10/3-12,30.28,False
2018/10/4-17,13.7,False
2018/10/4-18,12.729999999999999,False
2018/10/8-18,20.229999999999997,False
2018/10/8-19,8.59,False
2018/10/8-20,0.55,False
2018/10/3-13,22.38,False
2018/10/4-19,5.859999999999999,False
2018/10/6-15,11.079999999999998,False
2018/10/12-12,34.050000000000004,False
2018/10/12-13,21.229999999999997,False
2018/10/12-14,18.97,False
2018/10/10-17,19.42,False
2018/10/10-18,24.03,False
2018/10/13-22,3.56,False
2018/10/6-16,4.6000000000000005,False
2018/10/6-17,6.1,False
2018/10/14-1,2.17,True
2018/10/5-1,1.19,False
2018/10/5-2,1.25,False
2018/10/12-15,17.259999999999998,False
2018/10/12-16,11.499999999999998,False
2018/10/12-17,19.71,False
2018/10/12-18,18.95,False
2018/10/12-19,19.700000000000003,False
2018/10/12-20,21.46,False
2018/10/12-21,9.24,False
2018/10/12-22,5.92,False
2018/10/12-23,0.73,False
2018/10/13-6,2.53,False
2018/10/13-7,3.3,False
2018/10/13-8,3.75,False
2018/10/13-9,5.380000000000001,False
2018/10/13-10,19.759999999999998,False
2018/10/13-11,13.340000000000002,False
2018/10/13-12,17.669999999999998,False
2018/10/13-13,22.63,False
2018/10/13-14,16.099999999999998,False
2018/10/13-15,6.98,False
2018/10/13-17,0.61,False
2018/10/13-18,9.74,False
2018/10/5-6,7.039999999999999,False
2018/10/5-7,14.979999999999999,False
2018/10/8-21,2.86,False
2018/10/14-8,1.98,True
2018/10/14-9,4.41,True
2018/10/14-10,4.41,True
2018/10/14-11,4.41,True
2018/10/14-12,4.41,True
2018/10/14-13,3.13,True
2018/10/5-8,19.46,False
2018/10/10-19,10.690000000000001,False
2018/10/10-20,8.209999999999999,False
2018/10/9-7,5.24,False
2018/10/10-21,4.79,False
2018/10/14-14,1.73,True
2018/10/6-18,3.1399999999999997,False
2018/10/6-19,14.889999999999999,False
2018/10/5-9,16.39,False
2018/10/14-15,0.5,True
2018/10/14-16,4.16,True
2018/10/6-20,21.28,False
2018/10/6-21,17.72,False
2018/10/9-8,4.7299999999999995,False
2018/10/9-9,16.27,False
2018/10/9-10,9.4,False
2018/10/9-11,9.02,False
2018/10/9-12,16.480000000000004,False
2018/10/9-13,17.68,False
2018/10/10-22,10.45,False
2018/10/10-23,4.89,False
2018/10/14-17,2.5500000000000003,True
2018/10/14-18,3.51,True
2018/10/6-22,10.39,False
2018/10/6-23,6.55,False
2018/10/7-8,7.97,True
2018/10/7-9,10.27,True
2018/10/7-10,14.399999999999999,True
2018/10/7-11,25.25,True
2018/10/7-12,27.59,True
2018/10/7-13,20.42,True
2018/10/7-14,15.170000000000002,True
2018/10/7-15,14.5,True
2018/10/7-16,12.92,True
2018/10/7-17,26.810000000000002,True
2018/10/7-18,21.18,True
2018/10/7-19,18.09,True
2018/10/7-20,10.5,True
2018/10/8-7,4.72,False
2018/10/8-8,10.17,False
2018/10/8-9,10.58,False
2018/10/8-10,7.9799999999999995,False
2018/10/8-11,5.92,False
2018/10/8-12,9.540000000000001,False
2018/10/8-13,18.81,False
2018/10/8-14,7.3,False
2018/10/8-15,2.56,False
2018/10/8-16,7.47,False
2018/10/5-10,13.67,False
2018/10/3-14,17.509999999999998,False
2018/10/15-7,4.06,False
2018/10/15-8,15.3,False
2018/10/11-6,3.31,False
2018/10/11-7,7.26,False
2018/10/11-8,12.030000000000001,False
2018/10/3-15,12.18,False
2018/10/3-16,18.46,False
2018/10/15-9,23.86,False
2018/10/15-10,24.86,False
2018/10/15-11,14.239999999999998,False
2018/10/15-12,10.969999999999999,False
2018/10/15-13,20.53,False
2018/10/15-14,17.18,False
2018/10/15-15,19.1,False
2018/10/15-16,5.5,False
2018/10/15-17,2.98,False
2018/10/15-18,3.91,False
2018/10/15-19,9.0,False
2018/10/15-20,7.57,False
2018/10/16-6,4.49,False
2018/10/16-7,9.510000000000002,False
2018/10/16-8,20.4,False
2018/10/16-9,27.520000000000003,False
2018/10/16-10,13.84,False
2018/10/16-11,16.94,False
2018/10/16-12,22.490000000000002,False
2018/10/16-13,29.680000000000003,False
2018/10/16-14,28.3,False
2018/10/16-15,23.869999999999997,False
2018/10/16-16,14.280000000000001,False
2018/10/16-17,8.629999999999999,False
2018/10/9-14,9.67,False
2018/10/3-17,21.88,False
2018/10/9-15,10.34,False
2018/10/9-16,20.67,False
2018/10/9-17,23.020000000000003,False
2018/10/9-18,11.09,False
2018/10/9-19,11.559999999999999,False
2018/10/9-20,9.61,False
2018/10/9-21,1.43,False
2018/10/9-22,2.06,False
2018/10/9-23,5.62,False
2018/10/10-6,8.58,False
2018/10/10-7,11.54,False
2018/10/10-8,15.41,False
2018/10/10-9,22.750000000000004,False
2018/10/10-10,20.43,False
2018/10/10-11,8.28,False
2018/10/10-12,10.8,False
2018/10/10-13,5.199999999999999,False
2018/10/10-15,3.14,False
2018/10/10-16,5.77,False
2018/10/5-11,14.860000000000001,False
2018/10/11-9,29.319999999999997,False
2018/10/11-10,28.81,False
2018/10/11-11,30.42,False
2018/10/11-12,26.610000000000003,False
2018/10/11-13,22.28,False
2018/10/11-14,19.43,False
2018/10/3-18,29.679999999999996,False
2018/10/3-19,21.349999999999998,False
2018/10/5-12,12.490000000000002,False
2018/10/5-13,22.11,False
2018/10/3-20,14.0,False
2018/10/3-21,7.27,False
2018/10/3-22,6.62,False
2018/10/3-23,6.1,False
2018/10/4-6,8.43,False
2018/10/4-7,5.74,False
2018/10/4-8,13.06,False
2018/10/4-9,24.659999999999997,False
2018/10/4-10,17.83,False
2018/10/4-11,8.66,False
2018/10/4-12,18.290000000000003,False
2018/10/4-13,18.07,False
2018/10/4-14,19.4,False
2018/10/4-15,2.38,False
2018/10/4-16,14.94,False
2018/10/11-15,8.790000000000001,False
2018/10/11-16,16.13,False
2018/10/11-17,16.02,False
2018/10/11-18,12.459999999999999,False
2018/10/11-19,11.79,False
2018/10/11-20,6.27,False
2018/10/11-21,8.61,False
2018/10/11-22,8.61,False
2018/10/11-23,5.13,False
2018/10/12-0,5.01,False
2018/10/12-1,5.77,False
2018/10/12-2,7.6,False
2018/10/12-6,3.03,False
2018/10/12-7,5.87,False
2018/10/12-8,7.93,False
2018/10/12-9,19.86,False
2018/10/12-10,32.67,False
2018/10/12-11,23.589999999999996,False
2018/10/5-14,11.729999999999999,False
2018/10/5-15,18.58,False
2018/10/5-16,8.120000000000001,False
2018/10/5-17,7.9,False
2018/10/5-18,6.68,False
2018/10/5-19,2.31,False
2018/10/5-20,1.72,False
2018/10/6-1,2.07,False
2018/10/6-2,0.36,False
2018/10/6-8,0.93,False
2018/10/6-9,12.940000000000001,False
2018/10/6-10,13.07,False
2018/10/6-11,1.78,False
2018/10/6-12,16.52,False
2018/10/6-13,24.5,False
2018/10/18-16,17.42,False
2018/10/18-17,10.86,False
2018/10/18-18,13.01,False
2018/10/18-19,2.8,False
2018/10/26-19,17.23,False
2018/10/26-20,13.91,False
2018/10/25-10,21.58,False
2018/10/25-11,20.41,False
2018/10/25-12,14.1,False
2018/10/18-20,2.21,False
2018/10/18-21,0.06,False
2018/10/18-22,0.01,False
2018/10/19-6,1.87,False
2018/10/19-7,1.99,False
2018/10/19-8,12.6,False
2018/10/19-9,21.07,False
2018/10/19-10,31.430000000000003,False
2018/10/19-11,25.01,False
2018/10/19-12,16.31,False
2018/10/19-13,18.509999999999998,False
2018/10/19-14,20.98,False
2018/10/19-15,18.790000000000003,False
2018/10/19-16,16.37,False
2018/10/19-17,17.41,False
2018/10/19-18,9.4,False
2018/10/19-19,6.0,False
2018/10/19-20,5.57,False
2018/10/19-21,0.67,False
2018/10/19-22,4.3,False
2018/10/19-23,6.45,False
2018/10/20-1,9.81,False
2018/10/20-2,6.46,False
2018/10/20-3,6.46,False
2018/10/20-8,7.09,False
2018/10/20-9,11.67,False
2018/10/20-10,9.24,False
2018/10/20-11,14.3,False
2018/10/20-12,21.130000000000003,False
2018/10/29-8,19.22,False
2018/10/29-9,18.060000000000002,False
2018/10/29-10,18.47,False
2018/10/31-8,19.59,False
2018/10/31-9,22.3,False
2018/10/31-10,23.98,False
2018/10/31-11,34.239999999999995,False
2018/10/31-12,35.56,False
2018/10/31-13,34.870000000000005,False
2018/10/31-14,23.689999999999998,False
2018/10/27-1,0.39,False
2018/10/27-2,1.37,False
2018/10/22-19,17.3,False
2018/10/22-20,4.08,False
2018/10/22-21,2.31,False
2018/10/25-13,11.61,False
2018/10/29-11,15.57,False
2018/10/29-12,17.35,False
2018/10/27-7,0.19,False
2018/10/27-8,2.85,False
2018/10/27-9,5.0600000000000005,False
2018/10/27-10,7.13,False
2018/10/27-11,7.9,False
2018/10/16-18,10.709999999999999,False
2018/10/16-19,9.93,False
2018/10/23-6,3.2,False
2018/10/23-7,5.83,False
2018/10/23-8,10.950000000000001,False
2018/10/23-9,6.88,False
2018/10/29-13,14.0,False
2018/10/25-14,9.620000000000001,False
2018/10/20-13,29.49,False
2018/10/31-15,22.32,False
2018/10/31-16,24.73,False
2018/10/29-14,9.56,False
2018/10/27-12,8.9,False
2018/10/27-13,11.06,False
2018/10/27-14,15.060000000000002,False
2018/10/27-15,20.29,False
2018/10/27-16,22.27,False
2018/10/27-17,22.32,False
2018/10/27-18,14.249999999999998,False
2018/10/27-19,14.44,False
2018/10/27-20,9.41,False
2018/10/27-21,10.52,False
2018/10/27-22,4.65,False
2018/10/28-7,1.63,True
2018/10/28-8,2.09,True
2018/10/28-9,5.859999999999999,True
2018/10/28-10,6.33,True
2018/10/28-11,12.28,True
2018/10/28-12,21.519999999999996,True
2018/10/28-13,5.3,True
2018/10/28-14,5.19,True
2018/10/28-15,5.88,True
2018/10/28-16,7.57,True
2018/10/28-17,11.849999999999996,True
2018/10/28-18,7.949999999999999,True
2018/10/28-20,5.44,True
2018/10/28-21,5.83,True
2018/10/28-22,5.83,True
2018/10/28-23,5.83,True
2018/10/29-5,7.72,False
2018/10/29-6,12.51,False
2018/10/29-7,16.03,False
2018/10/29-15,7.59,False
2018/10/29-16,11.2,False
2018/10/29-17,15.429999999999998,False
2018/10/16-20,10.92,False
2018/10/29-18,21.160000000000004,False
2018/10/25-15,8.180000000000001,False
2018/10/23-10,13.280000000000001,False
2018/10/23-11,13.78,False
2018/10/25-16,13.7,False
2018/10/16-21,3.64,False
2018/10/16-22,6.37,False
2018/10/23-12,0.72,False
2018/10/29-19,14.57,False
2018/10/16-23,5.46,False
2018/10/23-13,3.92,False
2018/10/23-14,13.07,False
2018/10/23-15,2.95,False
2018/10/29-20,11.77,False
2018/10/17-8,2.93,False
2018/10/17-9,11.14,False
2018/10/17-10,11.26,False
2018/10/25-17,11.3,False
2018/10/29-21,11.41,False
2018/10/29-22,14.450000000000001,False
2018/10/29-23,8.01,False
2018/10/30-5,0.04,False
2018/10/30-6,7.5,False
2018/10/30-7,11.94,False
2018/10/30-8,6.01,False
2018/10/30-9,3.5300000000000002,False
2018/10/30-10,4.609999999999999,False
2018/10/30-11,9.73,False
2018/10/30-12,12.919999999999998,False
2018/10/30-13,18.97,False
2018/10/30-14,16.099999999999998,False
2018/10/30-15,12.57,False
2018/10/30-16,15.120000000000001,False
2018/10/30-17,13.080000000000002,False
2018/10/30-18,14.18,False
2018/10/30-19,14.52,False
2018/10/30-20,8.92,False
2018/10/30-21,5.43,False
2018/10/30-22,5.43,False
2018/10/30-23,8.9,False
2018/10/31-7,3.6799999999999997,False
2018/10/31-17,8.56,False
2018/10/25-18,23.220000000000002,False
2018/10/25-19,17.6,False
2018/10/25-20,17.09,False
2018/10/23-19,6.84,False
2018/10/23-20,3.62,False
2018/10/17-11,18.76,False
2018/10/20-14,16.75,False
2018/10/31-18,13.649999999999999,False
2018/10/23-23,1.04,False
2018/10/24-6,12.27,False
2018/10/24-7,21.93,False
2018/10/24-8,19.85,False
2018/10/24-9,28.11,False
2018/10/24-10,30.590000000000003,False
2018/10/24-11,30.43,False
2018/10/24-12,25.700000000000003,False
2018/10/24-13,26.450000000000003,False
2018/10/24-14,24.729999999999997,False
2018/10/24-15,15.14,False
2018/10/24-16,19.39,False
2018/10/24-17,20.120000000000005,False
2018/10/24-18,22.729999999999997,False
2018/10/24-19,22.92,False
2018/10/24-20,17.270000000000003,False
2018/10/24-21,12.02,False
2018/10/24-22,12.02,False
2018/10/24-23,5.24,False
2018/10/25-5,0.26,False
2018/10/25-6,6.89,False
2018/10/25-7,5.91,False
2018/10/25-8,10.469999999999999,False
2018/10/25-9,16.78,False
2018/10/17-12,13.44,False
2018/10/17-13,13.19,False
2018/10/17-14,6.18,False
2018/10/17-15,5.48,False
2018/10/17-16,0.91,False
2018/10/31-19,13.12,False
2018/10/31-20,13.6,False
2018/10/31-21,13.34,False
2018/10/31-22,10.73,False
2018/10/31-23,10.73,False
2018/10/17-17,2.9,False
2018/10/17-18,16.16,False
2018/10/17-19,14.56,False
2018/10/17-20,13.600000000000001,False
2018/10/17-21,5.38,False
2018/10/17-22,5.38,False
2018/10/17-23,5.38,False
2018/10/18-7,6.529999999999999,False
2018/10/18-8,13.020000000000001,False
2018/10/18-9,16.310000000000002,False
2018/10/18-10,14.77,False
2018/10/18-11,13.069999999999999,False
2018/10/18-12,9.0,False
2018/10/18-13,9.3,False
2018/10/18-14,20.330000000000002,False
2018/10/18-15,17.550000000000004,False
2018/10/20-15,19.39,False
2018/10/20-16,18.8,False
2018/11/1-0,12.709999999999999,False
2018/11/1-1,7.25,False
2018/11/1-8,7.540000000000001,False
2018/11/1-9,13.61,False
2018/11/1-10,14.97,False
2018/11/1-11,26.75,False
2018/11/1-12,26.360000000000003,False
2018/11/1-13,15.29,False
2018/11/1-14,9.940000000000001,False
2018/11/1-15,5.16,False
2018/11/1-16,15.49,False
2018/11/1-17,13.39,False
2018/11/1-18,13.99,False
2018/11/1-19,17.86,False
2018/11/1-20,18.81,False
2018/11/1-21,17.380000000000003,False
2018/10/25-21,7.92,False
2018/10/25-22,5.12,False
2018/10/26-1,5.64,False
2018/10/26-2,5.75,False
2018/10/26-5,1.98,False
2018/10/26-6,3.84,False
2018/10/26-7,6.42,False
2018/10/26-8,4.9,False
2018/10/26-9,12.18,False
2018/10/26-10,9.5,False
2018/10/26-11,10.350000000000001,False
2018/10/26-12,19.41,False
2018/10/26-13,11.610000000000001,False
2018/10/26-14,10.7,False
2018/10/26-15,9.34,False
2018/10/26-16,8.2,False
2018/10/26-17,16.49,False
2018/10/26-18,15.31,False
2018/10/26-21,5.91,False
2018/10/26-22,1.42,False
2018/10/20-17,17.05,False
2018/10/20-18,14.870000000000001,False
2018/10/20-19,12.56,False
2018/10/20-20,12.49,False
2018/10/20-21,9.11,False
2018/10/21-8,11.590000000000002,True
2018/10/21-9,19.15,True
2018/10/21-10,11.74,True
2018/10/21-11,17.4,True
2018/10/21-12,23.939999999999998,True
2018/10/21-13,inf,True
2018/10/21-14,15.280000000000001,True
2018/10/21-15,6.0,True
2018/10/21-16,7.57,True
2018/10/21-17,1.25,True
2018/10/21-18,5.04,True
2018/10/21-19,4.88,True
2018/10/22-6,2.12,False
2018/10/22-7,13.03,False
2018/10/22-8,17.319999999999997,False
2018/10/22-9,19.09,False
2018/10/22-10,14.07,False
2018/10/22-11,11.540000000000001,False
2018/10/22-12,5.609999999999999,False
2018/10/22-13,2.56,False
2018/10/22-14,2.56,False
2018/10/22-15,1.83,False
2018/10/22-16,2.47,False
2018/10/22-17,9.63,False
2018/10/22-18,19.169999999999998,False
2018/11/15-8,19.25,False
2018/11/15-9,21.96,False
2018/11/15-10,14.14,False
2018/11/15-11,14.559999999999999,False
2018/11/15-12,20.42,False
2018/11/15-13,14.850000000000001,False
2018/11/15-14,18.97,False
2018/11/15-15,12.25,False
2018/11/15-16,9.75,False
2018/11/15-17,11.959999999999999,False
2018/11/15-18,28.16,False
2018/11/15-19,18.05,False
2018/11/7-20,15.5,False
2018/11/7-21,12.770000000000001,False
2018/11/7-22,11.280000000000001,False
2018/11/7-23,6.0200000000000005,False
2018/11/3-14,22.8,False
2018/11/3-15,31.93,False
2018/11/3-16,18.44,False
2018/11/10-16,13.709999999999999,False
2018/11/10-17,16.95,False
2018/11/10-18,12.45,False
2018/11/6-8,14.0,False
2018/11/6-9,13.79,False
2018/11/6-10,12.38,False
2018/11/8-7,1.39,False
2018/11/3-17,9.6,False
2018/11/10-19,10.58,False
2018/11/6-11,2.55,False
2018/11/8-8,3.82,False
2018/11/8-9,3.8499999999999996,False
2018/11/8-10,3.4,False
2018/11/15-20,20.009999999999998,False
2018/11/10-20,14.959999999999999,False
2018/11/10-21,6.15,False
2018/11/15-21,16.64,False
2018/11/15-22,6.14,False
2018/11/9-10,23.850000000000005,False
2018/11/9-11,23.64,False
2018/11/9-12,22.94,False
2018/11/8-11,14.860000000000001,False
2018/11/13-9,13.459999999999999,False
2018/11/13-10,18.810000000000002,False
2018/11/13-11,19.89,False
2018/11/9-13,17.12,False
2018/11/6-12,8.34,False
2018/11/13-12,14.080000000000002,False
2018/11/6-13,8.99,False
2018/11/11-7,3.3,True
2018/11/11-8,8.1,True
2018/11/11-9,8.98,True
2018/11/9-14,19.849999999999998,False
2018/11/9-15,9.44,False
2018/11/13-13,12.88,False
2018/11/16-0,0.7,False
2018/11/16-1,3.3099999999999996,False
2018/11/6-14,11.63,False
2018/11/11-10,11.46,True
2018/11/8-12,22.490000000000002,False
2018/11/8-13,21.660000000000004,False
2018/11/3-18,16.509999999999998,False
2018/11/16-5,1.66,False
2018/11/16-6,5.85,False
2018/11/16-7,5.85,False
2018/11/16-8,19.44,False
2018/11/13-14,13.77,False
2018/11/13-15,13.88,False
2018/11/13-16,9.97,False
2018/11/6-15,2.8699999999999997,False
2018/11/6-16,14.97,False
2018/11/6-17,9.83,False
2018/11/6-18,8.51,False
2018/11/6-19,18.81,False
2018/11/6-20,18.31,False
2018/11/6-21,6.4799999999999995,False
2018/11/6-23,0.92,False
2018/11/7-1,4.3,False
2018/11/7-6,0.79,False
2018/11/7-7,5.94,False
2018/11/7-8,12.39,False
2018/11/7-9,10.57,False
2018/11/7-10,10.02,False
2018/11/7-11,8.48,False
2018/11/7-12,19.189999999999998,False
2018/11/7-13,20.319999999999997,False
2018/11/7-14,22.57,False
2018/11/7-15,11.489999999999998,False
2018/11/7-16,15.100000000000001,False
2018/11/7-17,12.48,False
2018/11/7-18,18.0,False
2018/11/7-19,inf,False
2018/11/3-19,12.07,False
2018/11/3-20,4.8,False
2018/11/3-21,2.39,False
2018/11/11-11,0.87,True
2018/11/11-12,12.600000000000001,True
2018/11/11-13,21.63,True
2018/11/11-14,20.240000000000002,True
2018/11/11-15,22.100000000000005,True
2018/11/11-16,21.340000000000003,True
2018/11/11-17,16.07,True
2018/11/9-16,9.42,False
2018/11/9-17,15.02,False
2018/11/16-9,19.05,False
2018/11/16-10,16.81,False
2018/11/16-11,17.38,False
2018/11/16-12,12.59,False
2018/11/16-13,13.8,False
2018/11/11-18,14.97,True
2018/11/11-19,3.61,True
2018/11/12-8,9.25,False
2018/11/12-9,19.95,False
2018/11/12-10,21.42,False
2018/11/12-11,18.45,False
2018/11/12-12,8.67,False
2018/11/12-13,3.23,False
2018/11/12-14,4.07,False
2018/11/12-16,0.29,False
2018/11/12-17,1.05,False
2018/11/12-18,12.24,False
2018/11/12-19,19.14,False
2018/11/12-20,11.29,False
2018/11/12-21,2.9699999999999998,False
2018/11/13-5,0.91,False
2018/11/13-6,3.04,False
2018/11/13-7,3.04,False
2018/11/13-8,10.49,False
2018/11/13-17,10.34,False
2018/11/13-18,21.4,False
2018/11/13-19,24.18,False
2018/11/4-9,10.05,True
2018/11/4-10,8.01,True
2018/11/4-11,21.44,True
2018/11/4-12,15.93,True
2018/11/1-22,19.57,False
2018/11/8-14,21.96,False
2018/11/8-15,10.96,False
2018/11/8-16,11.239999999999998,False
2018/11/16-14,8.29,False
2018/11/16-15,10.15,False
2018/11/16-16,7.4799999999999995,False
2018/11/16-17,14.499999999999998,False
2018/11/16-18,19.16,False
2018/11/16-19,9.810000000000002,False
2018/11/16-20,12.99,False
2018/11/1-23,9.08,False
2018/11/4-13,10.68,True
2018/11/9-18,33.36,False
2018/11/9-19,24.77,False
2018/11/9-20,18.6,False
2018/11/13-20,19.43,False
2018/11/13-21,11.46,False
2018/11/8-17,18.950000000000003,False
2018/11/4-14,15.25,True
2018/11/8-18,21.490000000000002,False
2018/11/8-19,27.259999999999998,False
2018/11/8-20,12.29,False
2018/11/8-21,11.2,False
2018/11/8-22,1.84,False
2018/11/9-0,0.99,False
2018/11/9-1,1.5,False
2018/11/9-5,2.12,False
2018/11/9-6,3.97,False
2018/11/9-7,4.83,False
2018/11/9-8,13.75,False
2018/11/9-9,12.87,False
2018/11/9-21,4.1,False
2018/11/4-15,15.139999999999999,True
2018/11/4-16,9.19,True
2018/11/2-1,8.23,False
2018/11/13-22,1.32,False
2018/11/4-17,4.880000000000001,True
2018/11/2-2,9.77,False
2018/11/14-7,3.75,False
2018/11/14-8,17.740000000000002,False
2018/11/14-9,21.119999999999997,False
2018/11/14-10,18.400000000000002,False
2018/11/16-21,12.0,False
2018/11/16-22,7.55,False
2018/11/16-23,8.38,False
2018/11/17-9,5.22,False
2018/11/17-10,12.49,False
2018/11/17-11,10.530000000000001,False
2018/11/2-5,7.38,False
2018/11/2-6,3.3400000000000003,False
2018/11/2-7,2.69,False
2018/11/9-22,0.35,False
2018/11/2-8,12.64,False
2018/11/2-9,19.5,False
2018/11/10-9,10.5,False
2018/11/10-10,13.64,False
2018/11/10-11,14.469999999999999,False
2018/11/5-7,5.2700000000000005,False
2018/11/5-8,14.23,False
2018/11/5-9,18.02,False
2018/11/2-10,6.55,False
2018/11/2-11,12.09,False
2018/11/2-12,8.33,False
2018/11/2-13,9.280000000000001,False
2018/11/2-14,10.36,False
2018/11/2-15,9.92,False
