value,prediction
0.21616645,0.07151151
0.10219113,0.053436935
0.14711839,0.041977704
0.12852146,0.05353725
0.12852146,0.06956518
0.16166452,0.09146726
0.3139385,0.11454415
0.47523478,0.13716477
0.5282637,0.15739045
0.09924507,0.034897655
0.09924507,0.02845779
0.8085067,0.14067534
0.7486651,0.1556615
0.6429755,0.1701226
0.5540416,0.17484878
0.77278584,0.17472993
0.7527159,0.16997285
0.6678328,0.160715
0.42496777,0.14719123
0.49825078,0.12989762
0.36420548,0.10971187
0.09924507,0.022744268
0.22482048,0.08656919
0.09924507,0.057640582
0.09924507,0.046539783
0.024489045,0.028207183
0.09924507,0.017153963
0.09924507,0.027533203
0.09924507,0.04208255
0.14675014,0.06260398
0.21819186,0.08466646
0.7352237,0.10685775
0.9762475,0.12721956
0.0,0.037470967
0.0,0.026163131
0.29994476,0.13563707
0.534524,0.15544298
0.5998895,0.16840231
0.62419444,0.17195995
0.4303075,0.17019589
0.33456084,0.1640004
0.19499171,0.1536347
0.12023568,0.13933653
0.1242865,0.12155472
0.0,0.10109471
0.0,0.016758516
0.013809611,0.07432136
0.0,0.0517316
0.0,0.037897825
0.015098508,0.02064526
0.0,0.00944899
0.0,0.0217399
0.0,0.038910493
0.04787332,0.061551243
0.037193887,0.085268736
0.2655128,0.10816607
0.33842754,0.1283612
0.10016572,0.033312887
0.10016572,0.019326434
0.6952679,0.1376243
0.49548885,0.15792324
0.3511324,0.17176417
0.27858588,0.17588226
0.25041428,0.17469482
0.28852883,0.16902056
0.39256123,0.15909237
0.3465292,0.14514025
0.22721414,0.12761432
0.104032405,0.107332245
0.0020254096,0.022585124
0.15227398,0.08122772
0.18191862,0.057869047
0.11986743,0.044518143
0.0064444854,0.027195767
0.0,0.016156673
0.0,0.028383076
0.0,0.045280695
0.020069968,0.06769633
0.085435465,0.09118937
0.39918983,0.113953516
0.68974406,0.13406995
0.17418523,0.038526297
0.12520714,0.025053903
0.115080096,0.14236997
0.115080096,0.16316174
0.115080096,0.17725487
0.115080096,0.18172641
0.115080096,0.18089782
0.115080096,0.17560518
0.115080096,0.16606756
0.115080096,0.15248139
0.115080096,0.13525654
0.115080096,0.11517953
0.115080096,0.0288129
0.115080096,0.089344606
0.115080096,0.06607795
0.115080096,0.052672327
0.080095746,0.035099447
0.115080096,0.02345723
0.115080096,0.035562277
0.115080096,0.05245255
0.115080096,0.07500517
0.115080096,0.09861389
0.115080096,0.12141811
0.115080096,0.1414833
0.0,0.016237497
0.0,0.0077094734
0.0,-0.010853142
0.097035535,0.1347428
0.3467133,0.16112077
0.23697293,0.178295
0.19535998,0.18387517
0.31577978,0.18330385
0.2721414,0.17770186
0.3152274,0.16736577
0.22058553,0.15251379
0.061314676,0.13361003
0.0,0.111512646
0.0,0.019735083
0.0,0.081337094
0.0,0.05595249
0.0,0.040814728
0.0,0.02150175
0.0,0.00831157
0.0,0.020755306
0.0,0.038833022
0.09685141,0.0635546
0.05192414,0.09021105
0.010863561,0.11609271
0.047136806,0.13927644
0.0,0.020973131
0.0,0.02989544
0.009390536,0.12638587
0.0,0.022708446
0.113422945,0.14776722
0.22279507,0.16232139
0.3183576,0.17983188
0.32075125,0.18898776
0.39200884,0.19308476
0.37101823,0.19227879
0.23273799,0.18659085
0.05597496,0.1760927
0.0,0.16101521
0.0,0.14186664
0.0,0.1195413
0.0,0.026965737
0.17989321,0.14398259
0.0,0.09945614
0.0,0.07698939
0.0,0.05133295
0.0,0.03361571
0.0,0.020432979
0.15135334,0.14788587
0.0,0.048771158
0.096114896,0.1564164
0.0,0.06685774
0.11747376,0.15211982
0.0,0.085395634
0.11747376,0.14440648
0.0,0.10571436
0.11747376,0.13406283
0.12962621,0.12565494
0.14398822,0.12117006
0.17179157,0.14273253
0.22795065,0.10639626
0.0,0.011451706
0.0,0.0303272
0.09666728,0.059263572
0.0,0.0137358755
0.0,0.04391858
0.06260357,0.14763945
0.11673725,0.1723247
0.09758792,0.18882273
0.16718836,0.19544075
0.20788069,0.19598114
0.15393114,0.1909855
0.20916958,0.1810721
0.004419076,0.16665235
0.0,0.1480971
0.0,0.12619098
0.0,0.03358625
0.0,0.034475237
0.03185417,0.086707726
0.08285767,0.06767118
0.08285767,0.052588716
0.08285767,0.033659026
0.0,0.020576924
0.0,0.0077406764
0.0,0.03337568
0.0,0.048343897
0.0,0.07342429
0.0,0.09884891
0.09998158,0.12428515
0.06260357,0.14707236
0.0,0.029508546
0.08285767,0.0457682
0.08285767,0.01627943
0.4203646,0.15389985
0.5814767,0.1773654
0.5358129,0.1955902
0.40342477,0.20211677
0.3616277,0.20245528
0.3969803,0.1975369
0.19443934,0.18763357
0.085067205,0.17300633
0.08285767,0.15415986
0.08285767,0.13199224
0.08285767,0.03923428
0.08285767,0.102022156
0.08285767,0.074049905
0.08285767,0.060147017
0.068495676,0.04028362
0.08285767,0.027399823
0.08285767,0.039768815
0.08285767,0.057906196
0.08285767,0.08219008
0.095010124,0.10670223
0.21285215,0.13176319
0.29718283,0.15383735
0.0,0.043567702
0.0,0.024667308
0.0,-0.00404945
0.0,0.13082865
0.10624194,0.1474088
0.17529,0.16464524
0.39587554,0.17058901
0.41299945,0.17089133
0.17308046,0.16591853
0.0568956,0.15596072
0.0,0.14129245
0.0686798,0.12246972
0.111397535,0.10044862
0.0,0.008766562
0.18007733,0.07362234
0.21966489,0.04248172
0.12723255,0.029951662
0.111397535,0.010243952
0.0,-0.002279371
0.0,0.008505642
0.0,0.024924412
0.0,0.048247024
0.0,0.07274276
0.0,0.096788734
0.0,0.119199246
0.0,0.047857597
