Label,Total_Energy_kWh,Holiday,Weekday,Year,Month,Day,sin_Hour,cos_Hour
2019-12-09 00:00:00,0.0,False,0,2019,12,9,0.0,1.0
2019-12-09 01:00:00,0.0,False,0,2019,12,9,0.25881904510252074,0.9659258262890683
2019-12-09 02:00:00,0.0,False,0,2019,12,9,0.49999999999999994,0.8660254037844387
2019-12-09 03:00:00,0.0,False,0,2019,12,9,0.7071067811865476,0.7071067811865476
2019-12-09 04:00:00,0.0,False,0,2019,12,9,0.8660254037844386,0.5000000000000001
2019-12-09 05:00:00,0.000644911166072908,False,0,2019,12,9,0.9659258262890683,0.25881904510252074
2019-12-09 06:00:00,0.001289822332145816,False,0,2019,12,9,1.0,6.123233995736766e-17
2019-12-09 07:00:00,0.0030764812090292985,False,0,2019,12,9,0.9659258262890683,-0.25881904510252063
2019-12-09 08:00:00,0.0109440292623831,False,0,2019,12,9,0.8660254037844387,-0.4999999999999998
2019-12-09 09:00:00,0.015116787375364189,False,0,2019,12,9,0.7071067811865476,-0.7071067811865475
2019-12-09 10:00:00,0.012783638469151417,False,0,2019,12,9,0.49999999999999994,-0.8660254037844387
2019-12-09 11:00:00,0.01046493204702627,False,0,2019,12,9,0.258819045102521,-0.9659258262890682
2019-12-09 12:00:00,0.003804355417636206,False,0,2019,12,9,1.2246467991473532e-16,-1.0
2019-12-09 13:00:00,0.004841467476780526,False,0,2019,12,9,-0.2588190451025208,-0.9659258262890683
2019-12-09 14:00:00,0.01183854624515222,False,0,2019,12,9,-0.4999999999999997,-0.8660254037844388
2019-12-09 15:00:00,0.00999303409805212,False,0,2019,12,9,-0.7071067811865471,-0.7071067811865479
2019-12-09 16:00:00,0.009013914038985077,False,0,2019,12,9,-0.8660254037844385,-0.5000000000000004
2019-12-09 17:00:00,0.013483814424388915,False,0,2019,12,9,-0.9659258262890683,-0.25881904510252063
2019-12-09 18:00:00,0.008108935499664498,False,0,2019,12,9,-1.0,-1.8369701987210297e-16
2019-12-09 19:00:00,0.00362944144919232,False,0,2019,12,9,-0.9659258262890684,0.2588190451025203
2019-12-09 20:00:00,0.0035077371328558742,False,0,2019,12,9,-0.8660254037844386,0.5000000000000001
2019-12-09 21:00:00,0.0022068114544297065,False,0,2019,12,9,-0.7071067811865477,0.7071067811865474
2019-12-09 22:00:00,0.0,False,0,2019,12,9,-0.5000000000000004,0.8660254037844384
2019-12-09 23:00:00,0.0,False,0,2019,12,9,-0.25881904510252157,0.9659258262890681
2019-12-10 00:00:00,0.0,False,1,2019,12,10,0.0,1.0
2019-12-10 01:00:00,0.0,False,1,2019,12,10,0.25881904510252074,0.9659258262890683
2019-12-10 02:00:00,0.0,False,1,2019,12,10,0.49999999999999994,0.8660254037844387
2019-12-10 03:00:00,0.0,False,1,2019,12,10,0.7071067811865476,0.7071067811865476
2019-12-10 04:00:00,0.0,False,1,2019,12,10,0.8660254037844386,0.5000000000000001
2019-12-10 05:00:00,0.0,False,1,2019,12,10,0.9659258262890683,0.25881904510252074
2019-12-10 06:00:00,0.0014421617851812399,False,1,2019,12,10,1.0,6.123233995736766e-17
2019-12-10 07:00:00,0.006159806188314496,False,1,2019,12,10,0.9659258262890683,-0.25881904510252063
2019-12-10 08:00:00,0.009282563534827972,False,1,2019,12,10,0.8660254037844387,-0.4999999999999998
2019-12-10 09:00:00,0.01287664868657057,False,1,2019,12,10,0.7071067811865476,-0.7071067811865475
2019-12-10 10:00:00,0.013454300565786649,False,1,2019,12,10,0.49999999999999994,-0.8660254037844387
2019-12-10 11:00:00,0.012505517302419453,False,1,2019,12,10,0.258819045102521,-0.9659258262890682
2019-12-10 12:00:00,0.007355637183009653,False,1,2019,12,10,1.2246467991473532e-16,-1.0
